"Genename","X","GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","X.1","cell_type","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"YOD1",578,55432,1,207207194,207261325,213,34,455258,3.96,3.7472e-05,NA,"macrophage",0.371093369522698,-0.727099676953022,0,0.25,1
"YPEL3",715,83719,16,30093635,30143248,102,29,455258,2.4965,0.0062709,NA,"oligodendrocytes",1.12614691116377e-38,0.332491300321663,0.382,0.235,3.08485423375092e-34
"YPEL3",715,83719,16,30093635,30143248,102,29,455258,2.4965,0.0062709,NA,"endothelial",0.219302649679319,0.648855328543958,0.125,0,1
"YPEL3",715,83719,16,30093635,30143248,102,29,455258,2.4965,0.0062709,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"ZC3HAV1",608,56829,7,138718266,138829466,391,45,455258,2.1325,0.016483,NA,"macrophage",0.866815285127422,-0.72936481890718,0.2,0.25,1
"ZC3HAV1",608,56829,7,138718266,138829466,391,45,455258,2.1325,0.016483,NA,"endothelial",0.684966629906087,-0.268010944732964,0.125,0.214,1
"ZCCHC10",548,54819,5,132322677,132397275,274,24,455258,2.8023,0.0025371,NA,"macrophage",0.502334954360502,0.574805129781368,0.2,0,1
"ZFP3",802,124961,17,4946754,5009669,341,38,455258,4.7098,1.2398e-06,NA,"endothelial",0.219302649679319,0.360602320442382,0.125,0,1
"ZKSCAN1",269,7586,7,99578204,99652803,212,33,455258,4.6159,1.9569e-06,NA,"endothelial",0.11593464690589,-0.586844641352701,0,0.286,1
"ZMAT2",847,153527,5,140043265,140096248,177,23,455258,2.7594,0.0028958,NA,"endothelial",0.576959937431562,0.387868762013526,0.25,0.143,1
"ZMAT2",847,153527,5,140043265,140096248,177,23,455258,2.7594,0.0028958,NA,"macrophage",0.371093369522698,-1.35426173459129,0,0.25,1
"ZMYM2",275,7750,13,20496708,20675968,581,33,455258,2.1524,0.015683,NA,"endothelial",0.324826146089054,0.581228575617168,0.625,0.429,1
"ZNF155",273,7711,19,44437014,44512477,419,37,455258,2.1935,0.014134,NA,"endothelial",0.229902909174636,0.446440062304014,0.25,0.071,1
"ZNF180",274,7733,19,44968645,45039574,430,42,455258,3.6558,0.0001282,NA,"macrophage",0.371093369522698,-1.35426173459129,0,0.25,1
"ZNF232",278,7775,17,4999029,5061411,255,37,455258,5.184,1.0858e-07,NA,"endothelial",0.219302649679319,0.414077941517571,0.125,0,1
"ZNF283",909,284349,19,44296445,44363050,375,28,455258,2.0927,0.018189,NA,"endothelial",1,0.450956026642954,0.125,0.143,1
"ZNF45",271,7596,19,44406776,44474411,344,31,455258,2.3174,0.01024,NA,"endothelial",0.219302649679319,0.360602320442382,0.125,0,1
"ZNF594",729,84622,17,5072830,5130178,205,32,455258,3.5593,0.00018592,NA,"macrophage",0.866815285127422,-0.386691171697518,0.2,0.25,1
"ZNF638",486,27332,2,71468729,71672191,830,37,455258,3.1444,0.00083211,NA,"endothelial",0.159385443296769,0.755228075520121,0.875,0.714,1
"ZNF652",423,22834,17,47356568,47474835,421,34,455258,4.7473,1.0306e-06,NA,"oligodendrocytes",1.53822945986194e-139,0.840900072345018,0.696,0.441,4.21367195939981e-135
"ZNF652",423,22834,17,47356568,47474835,421,34,455258,4.7473,1.0306e-06,NA,"endothelial",0.0699206457868955,-0.929726808531691,0,0.357,1
"ZNF652",423,22834,17,47356568,47474835,421,34,455258,4.7473,1.0306e-06,NA,"macrophage",0.306136039400803,0.873837331250395,0.8,0.25,1
"ZNF654",574,55279,3,88073394,88203814,491,29,455258,2.2629,0.01182,NA,"macrophage",0.240420786368435,1.54668933368529,0.4,0,1
"ZNF654",574,55279,3,88073394,88203814,491,29,455258,2.2629,0.01182,NA,"endothelial",0.229902909174636,0.731757200784131,0.25,0.071,1
"ZNF689",786,115509,16,30603879,30657096,105,18,455258,3.5889,0.00016605,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"ZNF710",938,374655,15,90509197,90635432,339,47,455258,2.3087,0.010481,NA,"macrophage",0.370550318435373,1.22508696002471,0.6,0.5,1
"ZNF785",827,146540,16,30581994,30632092,84,20,455258,2.1845,0.014463,NA,"endothelial",0.219302649679319,0.740056532768764,0.125,0,1
"ZNF785",827,146540,16,30581994,30632092,84,20,455258,2.1845,0.014463,NA,"macrophage",0.502334954360502,0.839116803525182,0.2,0,1
"ZNF83",590,55769,19,53105617,53228834,846,56,455258,1.965,0.024708,NA,"macrophage",0.240420786368435,1.18804061448605,0.4,0,1
"ZNF83",590,55769,19,53105617,53228834,846,56,455258,1.965,0.024708,NA,"endothelial",0.36254018280957,0.360188162281397,0.5,0.286,1
"ZNF839",593,55778,14,102748714,102819511,211,39,455258,2.1799,0.014634,NA,"macrophage",0.371093369522698,-1.41263740715836,0,0.25,1
"ZYX",279,7791,7,143043338,143098204,163,50,455258,4.9427,3.8527e-07,NA,"endothelial",0.113298447740842,-0.767586307122651,0.125,0.5,1
"ZYX",279,7791,7,143043338,143098204,163,50,455258,4.9427,3.8527e-07,NA,"macrophage",0.371093369522698,-1.20827751248565,0,0.25,1
