"Genename","X","GENE","CHR","START","STOP","NSNPS","NPARAM","N","ZSTAT","P","X.1","cell_type","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NRIP1",286,8204,21,16323556,16473224,482,66,455258,2.8356,0.0022867,NA,"macrophage_Alzheimer",0.687321801173995,-1.07219393036901,0.4,0.5,1
"NRTN",172,4902,19,5788818,5838335,230,44,455258,2.7166,0.0032975,NA,NA,NA,NA,NA,NA,NA
"NT5C1B",771,93034,2,18734137,18806359,219,40,455258,2.3084,0.010488,NA,NA,NA,NA,NA,NA,NA
"NT5C1B-RDH14",1006,100526794,2,18725989,18805846,249,47,455258,2.2954,0.010855,NA,NA,NA,NA,NA,NA,NA
"NT5C3A",517,51251,7,33043725,33137409,437,27,455258,2.095,0.018084,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"NT5C3A",517,51251,7,33043725,33137409,437,27,455258,2.095,0.018084,NA,"endothelial_Alzheimer",0.446849211582901,0.564474253079406,0.25,0.143,1
"NUF2",711,83540,1,163256723,163335553,414,35,455258,1.9686,0.024501,NA,NA,NA,NA,NA,NA,NA
"NUP43",931,348995,6,150035457,150102688,198,13,455258,2.223,0.013108,NA,NA,NA,NA,NA,NA,NA
"NUP50",387,10762,22,45524726,45593892,312,26,455258,2.0965,0.018017,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"NUP62",456,23636,19,50400082,50467988,303,50,455258,2.8617,0.002107,NA,NA,NA,NA,NA,NA,NA
"NUP88",173,4927,17,5279346,5358400,420,23,455258,2.6474,0.0040557,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"NYAP1",876,222950,7,100046550,100102425,117,19,455258,2.3678,0.0089479,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"OBP2A",498,29991,9,138402885,138451815,285,40,455258,2.0722,0.019125,NA,NA,NA,NA,NA,NA,NA
"OBSL1",443,23363,2,220405450,220471357,204,42,455258,2.483,0.0065132,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"OBSL1",443,23363,2,220405450,220471357,204,42,455258,2.483,0.0065132,NA,"endothelial_Alzheimer",0.304978908217208,-0.277129519279851,0,0.143,1
"OCA2",174,4948,15,27990021,28379483,1431,74,455258,2.2432,0.012441,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"OCA2",174,4948,15,27990021,28379483,1431,74,455258,2.2432,0.012441,NA,"endothelial_Alzheimer",0.954408296317906,-0.377747852290874,0.125,0.143,1
"ODF1",175,4956,8,103528848,103583245,382,53,455258,2.1204,0.016987,NA,NA,NA,NA,NA,NA,NA
"OPA3",694,80207,19,46021025,46123122,371,56,455258,3.3015,0.00048084,NA,"endothelial_Alzheimer",0.104636341766315,0.987067074099809,0.375,0.071,1
"OPN4",776,94233,10,88379314,88436217,303,24,455258,2.7317,0.0031506,NA,NA,NA,NA,NA,NA,NA
"OR1K1",964,392392,9,125527402,125573352,150,18,455258,2.5033,0.0061513,NA,NA,NA,NA,NA,NA,NA
"OR1L4",886,254973,9,125451269,125497204,209,9,455258,1.973,0.02425,NA,NA,NA,NA,NA,NA,NA
"OR1L6",962,392390,9,125477127,125523062,127,11,455258,2.1317,0.016516,NA,NA,NA,NA,NA,NA,NA
"OR2AE1",702,81392,7,99463685,99509656,174,23,455258,2.928,0.001706,NA,NA,NA,NA,NA,NA,NA
"OR2AK2",960,391191,1,248093634,248139641,295,14,455258,2.008,0.022323,NA,NA,NA,NA,NA,NA,NA
"OR2L8",959,391190,1,248077160,248123098,266,18,455258,2.1627,0.015282,NA,NA,NA,NA,NA,NA,NA
"OR4K1",670,79544,14,20368767,20414842,181,27,455258,2.3552,0.0092556,NA,NA,NA,NA,NA,NA,NA
"OR51F2",793,119694,11,4807616,4853644,351,24,455258,1.9806,0.023819,NA,NA,NA,NA,NA,NA,NA
"OR5C1",963,392391,9,125516212,125562174,139,12,455258,2.37,0.0088939,NA,NA,NA,NA,NA,NA,NA
"OR9I1",867,219954,11,57875972,57921916,191,24,455258,2.2037,0.013773,NA,NA,NA,NA,NA,NA,NA
"ORAI3",772,93129,16,30925405,30976259,77,11,455258,3.9099,4.6176e-05,NA,NA,NA,NA,NA,NA,NA
"OTULIN",750,90268,5,14629783,14709842,208,28,455258,1.9926,0.023155,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"P4HA3",896,283208,11,73948532,74057699,480,39,455258,2.546,0.005448,NA,"macrophage_Alzheimer",0.371093369522698,-1.41263740715836,0,0.25,1
"PAIP2B",970,400961,2,71399868,71489233,429,36,455258,2.3909,0.0084038,NA,NA,NA,NA,NA,NA,NA
"PAPD7",409,11044,5,6679076,6767161,440,42,455258,2.2777,0.011372,NA,NA,NA,NA,NA,NA,NA
"PAPLN",749,89932,14,73669205,73751348,323,49,455258,2.1467,0.015908,NA,NA,NA,NA,NA,NA,NA
"PCDHA1",606,56147,5,140130876,140401929,1029,36,455258,2.3336,0.0098085,NA,NA,NA,NA,NA,NA,NA
"PCDHA2",605,56146,5,140139444,140401929,973,42,455258,2.3244,0.010052,NA,NA,NA,NA,NA,NA,NA
"PCDHA3",604,56145,5,140145783,140401929,946,42,455258,2.3186,0.010208,NA,NA,NA,NA,NA,NA,NA
"PCDHA4",603,56144,5,140151672,140401929,926,40,455258,2.2365,0.012658,NA,NA,NA,NA,NA,NA,NA
"PCDHA5",602,56143,5,140166361,140401929,874,45,455258,2.2753,0.011443,NA,NA,NA,NA,NA,NA,NA
"PCDHA6",601,56142,5,140172650,140401929,845,37,455258,2.0859,0.018496,NA,NA,NA,NA,NA,NA,NA
"PCDHA7",600,56141,5,140178969,140401929,822,37,455258,2.0847,0.01855,NA,NA,NA,NA,NA,NA,NA
"PCDHA8",599,56140,5,140185907,140401929,782,35,455258,1.9934,0.02311,NA,NA,NA,NA,NA,NA,NA
"PCMT1",176,5110,6,150035831,150142557,316,13,455258,2.1546,0.015595,NA,"hybrid_Alzheimer",0.0164073830881831,-0.295122465120149,0.125,0.2,1
"PCMT1",176,5110,6,150035831,150142557,316,13,455258,2.1546,0.015595,NA,"endothelial_Alzheimer",0.446849211582901,0.495667515232419,0.25,0.143,1
"PCP4L1",984,654790,1,161193517,161265240,347,44,455258,2.408,0.0080194,NA,NA,NA,NA,NA,NA,NA
"PCSK7",321,9159,11,117065788,117137811,298,45,455258,2.1772,0.014733,NA,"macrophage_Alzheimer",0.560509091438514,1.52999628108072,0.4,0.25,1
"PCSK7",321,9159,11,117065788,117137811,298,45,455258,2.1772,0.014733,NA,"endothelial_Alzheimer",0.177754829836289,0.886209518404236,0.375,0.143,1
"PDE3A",177,5139,12,20487179,20850575,1491,110,455258,2.0225,0.021562,NA,"astrocytes_Alzheimer",4.4926078534015e-07,0.478218705519857,0.457,0.383,0.0123066006928227
"PDE3A",177,5139,12,20487179,20850575,1491,110,455258,2.0225,0.021562,NA,"endothelial_Alzheimer",0.00496974476574665,1.83378087255514,0.875,0.571,1
"PDE3A",177,5139,12,20487179,20850575,1491,110,455258,2.0225,0.021562,NA,"opc_Alzheimer",1.46475098905915e-20,-0.425577913259965,0.089,0.221,4.01239238432973e-16
"PDE4B",178,5142,1,66223193,66850262,2070,105,455258,2.4155,0.0078576,NA,"macrophage_Alzheimer",0.383220631285644,1.07332879215813,0.8,0.5,1
"PDE4B",178,5142,1,66223193,66850262,2070,105,455258,2.4155,0.0078576,NA,"endothelial_Alzheimer",0.245312443298155,0.731786610424082,0.375,0.143,1
"PDE4B",178,5142,1,66223193,66850262,2070,105,455258,2.4155,0.0078576,NA,"oligodendrocytes_Alzheimer",9.92680800027808e-72,-0.325232923494765,0.991,0.997,2.71925051551617e-67
"PDE4B",178,5142,1,66223193,66850262,2070,105,455258,2.4155,0.0078576,NA,"neurons_Alzheimer",4.25663912701695e-84,-0.440707958104171,0.485,0.668,1.16602115606375e-79
"PDK4",179,5166,7,95202809,95260925,278,30,455258,2.6471,0.004059,NA,"oligodendrocytes_Alzheimer",2.43732136940083e-68,0.500832718431658,0.351,0.17,6.67655442719969e-64
"PDK4",179,5166,7,95202809,95260925,278,30,455258,2.6471,0.004059,NA,"endothelial_Alzheimer",0.433843766084589,1.16288443434047,0.375,0.214,1
"PDK4",179,5166,7,95202809,95260925,278,30,455258,2.6471,0.004059,NA,"microglia_Alzheimer",5.35115653504443e-16,0.52145863071465,0.191,0.061,1.46584230964472e-11
"PDLIM7",327,9260,5,176900395,176959606,112,32,455258,3.0028,0.0013375,NA,"endothelial_Alzheimer",0.0575213020815148,-1.16672506611384,0.25,0.714,1
"PEX11A",304,8800,15,90214762,90269015,233,21,455258,2.8296,0.0023304,NA,NA,NA,NA,NA,NA,NA
"PEX16",332,9409,11,45921220,45974674,128,30,455258,2.5337,0.0056435,NA,NA,NA,NA,NA,NA,NA
"PFDN1",181,5201,5,139614635,139717689,251,26,455258,2.3043,0.010603,NA,NA,NA,NA,NA,NA,NA
"PFDN2",182,5202,1,161060346,161122866,189,39,455258,4.3943,5.5575e-06,NA,"endothelial_Alzheimer",0.675763037983905,0.418971739287581,0.25,0.214,1
"PFDN2",182,5202,1,161060346,161122866,189,39,455258,4.3943,5.5575e-06,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"PFKFB2",183,5208,1,207172761,207264368,414,42,455258,4.5095,3.2497e-06,NA,"microglia_Alzheimer",0.000338605846867146,-0.254016863323216,0.11,0.163,1
"PFKFB2",183,5208,1,207172761,207264368,414,42,455258,4.5095,3.2497e-06,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"PFN1",184,5216,17,4838945,4887381,190,46,455258,3.4514,0.00027888,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"PFN1",184,5216,17,4838945,4887381,190,46,455258,3.4514,0.00027888,NA,"endothelial_Alzheimer",0.219731097817267,-0.90165613438501,0.25,0.429,1
"PGBD3",895,267004,10,50713151,50767327,208,30,455258,2.1852,0.014438,NA,NA,NA,NA,NA,NA,NA
"PGM2L1",897,283209,11,74031361,74144502,467,40,455258,2.6378,0.0041719,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"PHACTR4",653,65979,1,28661093,28836881,720,20,455258,2.1128,0.01731,NA,"macrophage_Alzheimer",0.240420786368435,1.5644930406631,0.4,0,1
"PHACTR4",653,65979,1,28661093,28836881,720,20,455258,2.1128,0.01731,NA,"endothelial_Alzheimer",0.730408728159847,0.635644502012688,0.375,0.429,1
"PHB",185,5245,17,47471410,47527267,214,46,455258,3.2896,0.00050164,NA,NA,NA,NA,NA,NA,NA
"PHKG2",187,5261,16,30724574,30782497,85,30,455258,3.2842,0.00051128,NA,NA,NA,NA,NA,NA,NA
"PHOSPHO1",851,162466,17,47290728,47344009,198,38,455258,4.8128,7.4408e-07,NA,NA,NA,NA,NA,NA,NA
"PICALM",287,8301,11,85658214,85815923,665,38,455258,7.0129,1.1675e-12,NA,"macrophage_Alzheimer",0.712154537651149,-0.357568907260505,0.6,1,1
"PICK1",333,9463,22,38418262,38481708,182,37,455258,2.2791,0.011331,NA,"macrophage_Alzheimer",0.502334954360502,0.957919848624492,0.2,0,1
"PICK1",333,9463,22,38418262,38481708,182,37,455258,2.2791,0.011331,NA,"oligodendrocytes_Alzheimer",3.89008692972069e-35,0.274159322494505,0.235,0.12,1.06561151265839e-30
"PIGG",553,54872,4,457989,543320,381,25,455258,2.1459,0.015939,NA,"endothelial_Alzheimer",0.827898555094934,-0.323632848942518,0.25,0.286,1
"PIGG",553,54872,4,457989,543320,381,25,455258,2.1459,0.015939,NA,"macrophage_Alzheimer",0.866815285127422,-0.401694029471775,0.2,0.25,1
"PILRA",499,29992,7,99936068,100007722,182,21,455258,2.5889,0.0048148,NA,"macrophage_Alzheimer",0.240420786368435,1.18804061448605,0.4,0,1
"PILRB",497,29990,7,99920626,99975454,146,17,455258,2.4805,0.0065591,NA,"endothelial_Alzheimer",0.304978908217208,-0.278399778362443,0,0.143,1
"PINX1",562,54984,8,10612473,10732394,709,31,455258,2.5433,0.0054898,NA,NA,NA,NA,NA,NA,NA
"PITPNA",188,5306,17,1411283,1501110,384,55,455258,3.1575,0.00079557,NA,"macrophage_Alzheimer",0.240420786368435,1.48758053383638,0.4,0,1
"PLAUR",189,5329,19,44140247,44209498,317,52,455258,2.4366,0.0074135,NA,"macrophage_Alzheimer",1,1.05488779305521,0.2,0.25,1
"PLAUR",189,5329,19,44140247,44209498,317,52,455258,2.4366,0.0074135,NA,"endothelial_Alzheimer",0.219302649679319,0.360602320442382,0.125,0,1
"PLCG2",190,5336,16,81777899,82006290,1745,149,455258,4.0564,2.4922e-05,NA,"astrocytes_Alzheimer",2.39953319761054e-08,0.365459894968931,0.483,0.394,0.000657304128821454
"PLCG2",190,5336,16,81777899,82006290,1745,149,455258,4.0564,2.4922e-05,NA,"oligodendrocytes_Alzheimer",0,1.4639395515405,0.642,0.162,0
"PLCG2",190,5336,16,81777899,82006290,1745,149,455258,4.0564,2.4922e-05,NA,"opc_Alzheimer",3.43777381299209e-128,0.956364554721189,0.805,0.374,9.41709380592922e-124
"PLCG2",190,5336,16,81777899,82006290,1745,149,455258,4.0564,2.4922e-05,NA,"hybrid_Alzheimer",4.93041549797079e-05,0.336563500347734,0.284,0.147,1
"PLCG2",190,5336,16,81777899,82006290,1745,149,455258,4.0564,2.4922e-05,NA,"endothelial_Alzheimer",0.206421433865969,1.09221022043168,0.5,0.357,1
"PLCG2",190,5336,16,81777899,82006290,1745,149,455258,4.0564,2.4922e-05,NA,"neurons_Alzheimer",4.83366675954076e-43,0.339725864140962,0.393,0.318,1.324086335441e-38
"PLCH1",430,23007,3,155187670,155497878,1475,50,455258,4.1239,1.8625e-05,NA,NA,NA,NA,NA,NA,NA
"PLEKHA1",632,59338,10,124099094,124201871,410,37,455258,3.3112,0.00046451,NA,"endothelial_Alzheimer",0.126771858244406,-0.878733901404462,0.125,0.429,1
"PLIN1",192,5346,15,90197598,90257648,234,31,455258,2.913,0.0017897,NA,NA,NA,NA,NA,NA,NA
"PLXNC1",362,10154,12,94507499,94711451,843,98,455258,3.4277,0.00030436,NA,"endothelial_Alzheimer",0.219302649679319,0.661444879113888,0.125,0,1
"PLXNC1",362,10154,12,94507499,94711451,843,98,455258,3.4277,0.00030436,NA,"microglia_Alzheimer",1.77781948130041e-20,0.602429987844524,0.243,0.081,4.86998090512622e-16
"PMM1",193,5372,22,41962890,42020871,190,22,455258,2.6519,0.0040025,NA,NA,NA,NA,NA,NA,NA
"PMM2",194,5373,16,8856670,8953194,686,41,455258,3.1857,0.00072196,NA,"macrophage_Alzheimer",0.502334954360502,0.839116803525182,0.2,0,1
"PMM2",194,5373,16,8856670,8953194,686,41,455258,3.1857,0.00072196,NA,"endothelial_Alzheimer",0.576959937431562,0.673450574939621,0.25,0.143,1
"POLR2E",195,5434,19,1076578,1130391,300,49,455258,3.6285,0.00014254,NA,NA,NA,NA,NA,NA,NA
"POLR3G",382,10622,5,89734876,89820474,233,42,455258,2.0707,0.019195,NA,NA,NA,NA,NA,NA,NA
"POU2F3",463,25833,11,120072349,120200653,506,59,455258,2.5144,0.0059624,NA,NA,NA,NA,NA,NA,NA
"PPID",196,5481,4,159620279,159679552,154,32,455258,1.9833,0.023667,NA,NA,NA,NA,NA,NA,NA
"PPIL6",918,285755,6,109701418,109797374,338,29,455258,2.4177,0.0078092,NA,NA,NA,NA,NA,NA,NA
"PPM1N",832,147699,19,45966731,46015768,191,33,455258,3.6818,0.00011581,NA,NA,NA,NA,NA,NA,NA
"PPME1",525,51400,11,73846936,73975748,470,35,455258,2.8301,0.0023265,NA,NA,NA,NA,NA,NA,NA
"PPOX",197,5498,1,161100832,161158136,157,35,455258,4.9087,4.5845e-07,NA,"endothelial_Alzheimer",0.304978908217208,-0.604491544387642,0,0.143,1
"PPP1R13L",391,10848,19,45872892,45944787,260,35,455258,3.9115,4.5869e-05,NA,"endothelial_Alzheimer",0.304978908217208,-0.333674922851734,0,0.143,1
"PPP1R17",389,10842,7,31691631,31758069,213,37,455258,2.4222,0.0077126,NA,NA,NA,NA,NA,NA,NA
"PPP1R37",910,284352,19,45561431,45660543,384,32,455258,7.0816,7.1228e-13,NA,NA,NA,NA,NA,NA,NA
"PPP2R3C",563,55012,14,35544678,35626868,332,30,455258,2.155,0.01558,NA,"macrophage_Alzheimer",0.866815285127422,-1.27340588687221,0.2,0.25,1
"PPP2R3C",563,55012,14,35544678,35626868,332,30,455258,2.155,0.01558,NA,"endothelial_Alzheimer",0.545749593009725,0.406696470893354,0.125,0.286,1
"PPP2R5A",198,5525,1,212423879,212545205,410,34,455258,2.237,0.012645,NA,"macrophage_Alzheimer",0.866815285127422,-0.337345680725416,0.2,0.25,1
"PPP2R5A",198,5525,1,212423879,212545205,410,34,455258,2.237,0.012645,NA,"endothelial_Alzheimer",0.266861416514405,-0.592503987597055,0.25,0.5,1
"PPP4C",199,5531,16,30052297,30106698,93,23,455258,3.4399,0.00029096,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"PPP4C",199,5531,16,30052297,30106698,93,23,455258,3.4399,0.00029096,NA,"endothelial_Alzheimer",0.681566892794477,0.522752183077522,0.125,0.071,1
"PRKCB",201,5579,16,23812300,24241932,1725,136,455258,2.3695,0.0089069,NA,"macrophage_Alzheimer",0.325162680378292,-1.15726812766282,0.8,0.75,1
"PRKD1",202,5587,14,30035685,30431899,1404,87,455258,2.4692,0.006771,NA,"endothelial_Alzheimer",0.848185287402627,-0.400357154388727,0.5,0.357,1
"PRKD1",202,5587,14,30035685,30431899,1404,87,455258,2.4692,0.006771,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"PRKD1",202,5587,14,30035685,30431899,1404,87,455258,2.4692,0.006771,NA,"oligodendrocytes_Alzheimer",4.74388978959503e-38,0.423668091422343,0.364,0.226,1.29949373006377e-33
"PRKD3",458,23683,2,37467645,37586915,626,40,455258,2.8949,0.0018964,NA,"endothelial_Alzheimer",1,0.40480792545792,0.25,0.286,1
"PRKD3",458,23683,2,37467645,37586915,626,40,455258,2.8949,0.0018964,NA,"macrophage_Alzheimer",0.560509091438514,0.743489679551249,0.4,0.25,1
"PRL",203,5617,6,22277473,22338082,248,44,455258,3.4525,0.00027774,NA,NA,NA,NA,NA,NA,NA
"PRMT5",373,10419,14,23379733,23433789,176,18,455258,3.2391,0.00059945,NA,NA,NA,NA,NA,NA,NA
"PROC",204,5624,2,128140996,128196822,186,27,455258,2.148,0.015856,NA,NA,NA,NA,NA,NA,NA
"PROZ",306,8858,13,113777968,113836698,202,39,455258,2.008,0.022323,NA,NA,NA,NA,NA,NA,NA
"PRPF8",380,10594,17,1543923,1623176,300,41,455258,1.9981,0.02285,NA,"macrophage_Alzheimer",0.502334954360502,1.41017149162204,0.2,0,1
"PRR11",591,55771,17,57197860,57294070,213,31,455258,2.4506,0.0071305,NA,NA,NA,NA,NA,NA,NA
"PRR14",656,78994,16,30627038,30677734,87,16,455258,3.7674,8.2472e-05,NA,NA,NA,NA,NA,NA,NA
"PRSS36",829,146547,16,31140244,31196415,118,22,455258,3.1547,0.00080337,NA,"macrophage_Alzheimer",0.502334954360502,0.574805129781368,0.2,0,1
"PRSS53",924,339105,16,31084745,31135289,112,17,455258,4.8744,5.4576e-07,NA,NA,NA,NA,NA,NA,NA
"PRSS8",206,5652,16,31132754,31182151,91,22,455258,4.6711,1.4983e-06,NA,NA,NA,NA,NA,NA,NA
"PRTFDC1",611,56952,10,25127536,25277680,660,80,455258,2.1422,0.016087,NA,"endothelial_Alzheimer",0.304978908217208,-0.521309167962513,0,0.143,1
"PSEN1",208,5663,14,73568143,73700399,456,43,455258,2.3617,0.0090956,NA,"macrophage_Alzheimer",0.0441713449084426,2.09628058454069,0.8,0,1
"PSEN1",208,5663,14,73568143,73700399,456,43,455258,2.3617,0.0090956,NA,"oligodendrocytes_Alzheimer",2.84716604928379e-22,-0.254427669723292,0.758,0.76,7.79924195880308e-18
"PSMB11",796,122706,14,23476376,23523269,130,37,455258,3.1407,0.00084276,NA,NA,NA,NA,NA,NA,NA
"PSMB5",209,5693,14,23475752,23539429,178,45,455258,3.2811,0.00051707,NA,NA,NA,NA,NA,NA,NA
"PSMC3",210,5702,11,47430320,47483024,186,22,455258,3.3174,0.00045437,NA,NA,NA,NA,NA,NA,NA
"PSMC3IP",494,29893,17,40714328,40764849,123,17,455258,2.0687,0.019285,NA,NA,NA,NA,NA,NA,NA
"PSMC6",211,5706,14,53138894,53204716,200,40,455258,3.158,0.00079436,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
"PSTPIP1",313,9051,15,77252021,77339673,294,37,455258,3.047,0.0011557,NA,NA,NA,NA,NA,NA,NA
"PSTPIP2",312,9050,18,43553502,43687250,718,41,455258,2.0323,0.021062,NA,"macrophage_Alzheimer",0.502334954360502,0.870931831760235,0.2,0,1
"PTCH1",212,5727,9,98195264,98314247,469,42,455258,2.6565,0.003948,NA,"endothelial_Alzheimer",0.304978908217208,-0.686608266134505,0,0.143,1
"PTK2B",89,2185,8,27133999,27326908,801,51,455258,3.8397,6.1591e-05,NA,"neurons_Alzheimer",9.54571956741464e-53,-0.295362404767004,0.45,0.587,2.61485896110189e-48
"PTK2B",89,2185,8,27133999,27326908,801,51,455258,3.8397,6.1591e-05,NA,"endothelial_Alzheimer",0.612071396358233,-0.402077954983646,0.125,0.214,1
"PTK2B",89,2185,8,27133999,27326908,801,51,455258,3.8397,6.1591e-05,NA,"macrophage_Alzheimer",0.308369335861521,-1.54522360652193,0.2,0.5,1
"PTRF",905,284119,17,40544467,40610506,285,28,455258,2.1889,0.014302,NA,NA,NA,NA,NA,NA,NA
"PUM1",342,9698,1,31394353,31573838,650,34,455258,2.4446,0.0072497,NA,"macrophage_Alzheimer",0.708624058443922,-0.319281719730244,0.6,0.75,1
"PURA",213,5813,5,139458708,139509001,77,22,455258,2.6458,0.0040747,NA,"endothelial_Alzheimer",0.429509577939263,-0.539547605144455,0.125,0.286,1
"PURA",213,5813,5,139458708,139509001,77,22,455258,2.6458,0.0040747,NA,"macrophage_Alzheimer",0.240420786368435,1.32464051479444,0.4,0,1
"PVR",214,5817,19,45112098,45179429,217,36,455258,7.2258,2.4908e-13,NA,"endothelial_Alzheimer",0.219302649679319,0.291715123999426,0.125,0,1
"PVRIG",660,79037,7,99781147,99829113,156,16,455258,6.0686,6.4504e-10,NA,NA,NA,NA,NA,NA,NA
"PVRL2",215,5819,19,45314393,45402485,446,56,455258,7.6174,1.2941e-14,NA,NA,NA,NA,NA,NA,NA
"PVRL4",704,81607,1,161030781,161094385,201,54,455258,3.5728,0.00017658,NA,NA,NA,NA,NA,NA,NA
"PWP2",216,5822,21,45492208,45561063,288,21,455258,2.1396,0.016192,NA,NA,NA,NA,NA,NA,NA
"QPCT",461,25797,2,37536742,37610465,428,57,455258,2.5153,0.0059466,NA,NA,NA,NA,NA,NA,NA
"QPCTL",547,54814,19,46160741,46217248,229,36,455258,2.6093,0.0045368,NA,NA,NA,NA,NA,NA,NA
"QTRT1",707,81890,19,10777112,10834043,163,30,455258,2.199,0.013939,NA,"macrophage_Alzheimer",0.371093369522698,-0.961496301478887,0,0.25,1
"QTRT1",707,81890,19,10777112,10834043,163,30,455258,2.199,0.013939,NA,"oligodendrocytes_Alzheimer",8.93568998285809e-17,-0.322082837489146,0.127,0.188,2.44775355700432e-12
"QTRT1",707,81890,19,10777112,10834043,163,30,455258,2.199,0.013939,NA,"endothelial_Alzheimer",0.188525795669001,-0.454500272141409,0,0.214,1
"RAB21",431,23011,12,72113658,72191150,312,31,455258,2.2769,0.011397,NA,"endothelial_Alzheimer",0.258285104107451,0.625399704772905,0.625,0.429,1
"RAB21",431,23011,12,72113658,72191150,312,31,455258,2.2769,0.011397,NA,"macrophage_Alzheimer",0.502334954360502,1.01094337768658,0.2,0,1
"RAB25",617,57111,1,155995966,156050295,124,40,455258,2.384,0.0085622,NA,NA,NA,NA,NA,NA,NA
"RAB42",785,115273,1,28883712,28931098,125,32,455258,2.0532,0.020025,NA,NA,NA,NA,NA,NA,NA
"RAB8B",532,51762,15,63446728,63569975,381,35,455258,3.985,3.3739e-05,NA,"macrophage_Alzheimer",0.371093369522698,-1.53339244080805,0,0.25,1
"RAB8B",532,51762,15,63446728,63569975,381,35,455258,3.985,3.3739e-05,NA,"endothelial_Alzheimer",0.258279427997375,-0.713252525307483,0.125,0.357,1
"RABEP1",318,9135,17,5150558,5299132,696,43,455258,4.478,3.7665e-06,NA,"endothelial_Alzheimer",0.485748782984516,-0.429281540340318,0.125,0.286,1
"RABEP1",318,9135,17,5150558,5299132,696,43,455258,4.478,3.7665e-06,NA,"macrophage_Alzheimer",0.347654480133319,1.18426666283992,0.6,0.25,1
"RAC1",217,5879,7,6379126,6453598,437,36,455258,1.9803,0.023837,NA,"endothelial_Alzheimer",0.0232197190414461,-1.48976663441519,0,0.5,1
"RAC1",217,5879,7,6379126,6453598,437,36,455258,1.9803,0.023837,NA,"oligodendrocytes_Alzheimer",1.14949889145753e-27,0.25756197715703,0.295,0.179,3.14882231336962e-23
"RAI1",385,10743,17,17549787,17724767,463,54,455258,2.379,0.0086798,NA,"macrophage_Alzheimer",0.866815285127422,-0.343318356904706,0.2,0.25,1
"RAI1",385,10743,17,17549787,17724767,463,54,455258,2.379,0.0086798,NA,"endothelial_Alzheimer",0.33879487186911,-0.410741402905421,0.125,0.357,1
"RANBP3",297,8498,19,5906150,6013320,353,50,455258,2.0787,0.018824,NA,"endothelial_Alzheimer",0.0679063106075112,1.02366500232971,0.375,0.071,1
"RAPGEF2",341,9693,4,159990224,160291314,863,60,455258,3.6547,0.00012875,NA,"endothelial_Alzheimer",0.0848118879403807,0.837792700610449,0.875,0.643,1
"RAPGEF2",341,9693,4,159990224,160291314,863,60,455258,3.6547,0.00012875,NA,"macrophage_Alzheimer",0.466854270822725,-1.03466043396289,0.2,0.5,1
"RAPGEF2",341,9693,4,159990224,160291314,863,60,455258,3.6547,0.00012875,NA,"microglia_Alzheimer",1.42363335519173e-07,-0.400147001324989,0.585,0.648,0.0038997588498767
"RAPSN",218,5913,11,47449308,47505730,176,24,455258,2.8942,0.0019008,NA,NA,NA,NA,NA,NA,NA
"RASA1",219,5921,5,86529070,86697743,482,41,455258,2.2123,0.013474,NA,"microglia_Alzheimer",1.62435149753414e-20,0.504673144020914,0.739,0.514,4.44958605719528e-16
"RASA1",219,5921,5,86529070,86697743,482,41,455258,2.2123,0.013474,NA,"endothelial_Alzheimer",0.314304660473854,-0.588559706361526,0.25,0.571,1
"RASA1",219,5921,5,86529070,86697743,482,41,455258,2.2123,0.013474,NA,"macrophage_Alzheimer",1,0.318665038854948,0.4,0.5,1
"RASGEF1A",868,221002,10,43679983,43797367,522,46,455258,2.3687,0.0089261,NA,NA,NA,NA,NA,NA,NA
"RASIP1",558,54922,19,49213842,49279136,257,29,455258,3.0029,0.0013373,NA,NA,NA,NA,NA,NA,NA
"RBCK1",381,10616,20,353696,421610,390,66,455258,2.4309,0.0075311,NA,"macrophage_Alzheimer",0.371093369522698,-1.35426173459129,0,0.25,1
"RBCK1",381,10616,20,353696,421610,390,66,455258,2.4309,0.0075311,NA,"endothelial_Alzheimer",0.744948776453898,0.301774216108926,0.25,0.214,1
"RBM23",569,55147,14,23359854,23423396,224,24,455258,3.221,0.00063871,NA,"macrophage_Alzheimer",0.371093369522698,-0.727099676953022,0,0.25,1
